"840_1 - RawData"
"Wavelength nm.","T%"
2802.00,2.5650
2804.00,3.6269
2806.00,4.5632
2808.00,4.9118
2810.00,5.3627
2812.00,5.1057
2814.00,4.5904
2816.00,3.9122
2818.00,3.8932
2820.00,3.1867
2822.00,3.5421
2824.00,3.9356
2826.00,4.3249
2828.00,4.5620
2830.00,4.4243
2832.00,4.2662
2834.00,3.6914
2836.00,3.5816
2838.00,3.3664
2840.00,4.6027
2842.00,5.2973
2844.00,6.0599
2846.00,5.8911
2848.00,5.8886
2850.00,5.1904
2852.00,5.2404
2854.00,5.2527
2856.00,5.4253
2858.00,5.5657
2860.00,5.7743
2862.00,5.0725
2864.00,5.1802
2866.00,5.4661
2868.00,5.8876
2870.00,6.2725
2872.00,7.3046
2874.00,7.5328
2876.00,7.7183
2878.00,7.6292
2880.00,7.6733
2882.00,7.3274
2884.00,7.1965
2886.00,7.3473
2888.00,7.3892
2890.00,6.8668
2892.00,6.7432
2894.00,7.5812
2896.00,7.5887
2898.00,8.2740
2900.00,9.4567
2902.00,9.5440
2904.00,9.4160
2906.00,9.5450
2908.00,8.9850
2910.00,8.3756
2912.00,8.7642
2914.00,8.5178
2916.00,8.6441
2918.00,9.3105
2920.00,9.2957
2922.00,9.7140
2924.00,9.5459
2926.00,9.4903
2928.00,9.7508
2930.00,10.0265
2932.00,9.6748
2934.00,10.4347
2936.00,10.7422
2938.00,10.7862
2940.00,11.1899
2942.00,11.1965
2944.00,10.6877
2946.00,9.8217
2948.00,9.8533
2950.00,9.1836
2952.00,10.2375
2954.00,9.9240
2956.00,9.8471
2958.00,8.9966
2960.00,8.9539
2962.00,7.7164
2964.00,7.6592
2966.00,8.7608
2968.00,9.8883
2970.00,9.2299
2972.00,9.4507
2974.00,10.1838
2976.00,10.1291
2978.00,9.0940
2980.00,9.5599
2982.00,10.5868
2984.00,10.0402
2986.00,10.4102
2988.00,10.5843
2990.00,10.5078
2992.00,10.0041
2994.00,11.1197
2996.00,11.2170
2998.00,11.7275
3000.00,12.2830
3002.00,10.7683
3004.00,11.3559
3006.00,11.5163
3008.00,11.4051
3010.00,11.3462
3012.00,11.0747
3014.00,11.6693
3016.00,11.8094
3018.00,12.0895
3020.00,11.9897
3022.00,12.0213
3024.00,11.9070
3026.00,11.9635
3028.00,11.7620
3030.00,12.4693
3032.00,12.4998
3034.00,12.5551
3036.00,12.4844
3038.00,12.3797
