"holder - RawData"
"Wavelength nm.","T%"
2152.00,51.2567
2154.00,50.9750
2156.00,51.1248
2158.00,51.8448
2160.00,52.8813
2162.00,52.1787
2164.00,50.7929
2166.00,51.1398
2168.00,51.3107
2170.00,52.2900
2172.00,51.8112
2174.00,52.6297
2176.00,52.2061
2178.00,52.3961
2180.00,51.6804
2182.00,50.9967
2184.00,50.9238
2186.00,52.3277
2188.00,53.1610
2190.00,52.6146
2192.00,51.5015
2194.00,52.0296
2196.00,52.1585
2198.00,51.5269
2200.00,51.3983
2202.00,49.9016
2204.00,49.6001
2206.00,49.4271
2208.00,51.2656
2210.00,52.3286
2212.00,53.0866
2214.00,52.8539
2216.00,53.0814
2218.00,51.9927
2220.00,52.1857
2222.00,51.6187
2224.00,52.4901
2226.00,53.5370
2228.00,52.5539
2230.00,52.4211
2232.00,51.6479
2234.00,52.5215
2236.00,52.3554
2238.00,52.0473
2240.00,51.7235
2242.00,50.9607
2244.00,50.9702
2246.00,49.9095
2248.00,50.4728
2250.00,50.9255
2252.00,50.9927
2254.00,51.0233
2256.00,49.5736
2258.00,50.6673
2260.00,49.9777
2262.00,49.6506
2264.00,49.6127
2266.00,49.0175
2268.00,50.0332
2270.00,49.9516
2272.00,51.2304
2274.00,50.7492
2276.00,49.9471
2278.00,48.4752
2280.00,48.2252
2282.00,49.0639
2284.00,49.9750
2286.00,50.5943
2288.00,49.2033
2290.00,49.9133
2292.00,50.3977
2294.00,51.5527
2296.00,50.4571
2298.00,51.0134
2300.00,50.1486
2302.00,50.2361
2304.00,49.5344
2306.00,50.9259
2308.00,50.8390
2310.00,50.7180
2312.00,49.8364
2314.00,50.6976
2316.00,49.4187
2318.00,50.9641
2320.00,50.6944
2322.00,52.5602
2324.00,51.2806
2326.00,52.0662
2328.00,50.7761
2330.00,51.1822
2332.00,51.2854
2334.00,51.9814
2336.00,51.3355
2338.00,50.3012
2340.00,50.6556
2342.00,51.9802
2344.00,51.8960
2346.00,50.6262
2348.00,51.7225
2350.00,52.9196
2352.00,53.3631
